Iterations; Iterationswithoutimprovement; Evaluations;caccC1; caccOmegaN; caccXi
185; 172; 740;0.763566; 1.0669; 9.39979
185; 172; 740;0.763566; 1.0669; 9.39979
186; 173; 740;0.763566; 1.0669; 9.39979
186; 173; 744;0.763566; 1.0669; 9.39979
186; 173; 744;0.763566; 1.0669; 9.39979
187; 174; 744;0.763566; 1.0669; 9.39979
187; 174; 748;0.763566; 1.0669; 9.39979
187; 174; 748;0.763566; 1.0669; 9.39979
188; 175; 748;0.763566; 1.0669; 9.39979
188; 175; 752;0.763566; 1.0669; 9.39979
188; 175; 752;0.763566; 1.0669; 9.39979
189; 176; 752;0.763566; 1.0669; 9.39979
189; 176; 756;0.763566; 1.0669; 9.39979
189; 176; 756;0.763566; 1.0669; 9.39979
190; 177; 756;0.763566; 1.0669; 9.39979
190; 177; 760;0.763566; 1.0669; 9.39979
190; 177; 760;0.763566; 1.0669; 9.39979
191; 178; 760;0.763566; 1.0669; 9.39979
191; 178; 764;0.763566; 1.0669; 9.39979
191; 178; 764;0.763566; 1.0669; 9.39979
192; 179; 764;0.763566; 1.0669; 9.39979
192; 179; 768;0.763566; 1.0669; 9.39979
192; 179; 768;0.763566; 1.0669; 9.39979
193; 180; 768;0.763566; 1.0669; 9.39979
193; 180; 772;0.763566; 1.0669; 9.39979
193; 180; 772;0.763566; 1.0669; 9.39979
194; 181; 772;0.763566; 1.0669; 9.39979
194; 181; 776;0.763566; 1.0669; 9.39979
194; 181; 776;0.763566; 1.0669; 9.39979
195; 182; 776;0.763566; 1.0669; 9.39979
195; 182; 780;0.763566; 1.0669; 9.39979
195; 182; 780;0.763566; 1.0669; 9.39979
196; 183; 780;0.763566; 1.0669; 9.39979
196; 183; 784;0.763566; 1.0669; 9.39979
196; 183; 784;0.763566; 1.0669; 9.39979
197; 184; 784;0.763566; 1.0669; 9.39979
197; 184; 788;0.763566; 1.0669; 9.39979
197; 184; 788;0.763566; 1.0669; 9.39979
198; 185; 788;0.763566; 1.0669; 9.39979
198; 185; 792;0.763566; 1.0669; 9.39979
198; 185; 792;0.763566; 1.0669; 9.39979
199; 186; 792;0.763566; 1.0669; 9.39979
199; 186; 796;0.763566; 1.0669; 9.39979
199; 186; 796;0.763566; 1.0669; 9.39979
200; 187; 796;0.763566; 1.0669; 9.39979
200; 187; 800;0.763566; 1.0669; 9.39979
200; 187; 800;0.763566; 1.0669; 9.39979
201; 188; 800;0.763566; 1.0669; 9.39979
201; 188; 804;0.763566; 1.0669; 9.39979
201; 188; 804;0.763566; 1.0669; 9.39979
202; 189; 804;0.763566; 1.0669; 9.39979
202; 189; 808;0.763566; 1.0669; 9.39979
202; 189; 808;0.763566; 1.0669; 9.39979
203; 190; 808;0.763566; 1.0669; 9.39979
203; 190; 812;0.763566; 1.0669; 9.39979
203; 190; 812;0.763566; 1.0669; 9.39979
204; 191; 812;0.763566; 1.0669; 9.39979
204; 191; 816;0.763566; 1.0669; 9.39979
204; 191; 816;0.763566; 1.0669; 9.39979
205; 192; 816;0.763566; 1.0669; 9.39979
205; 192; 820;0.763566; 1.0669; 9.39979
205; 192; 820;0.763566; 1.0669; 9.39979
206; 193; 820;0.763566; 1.0669; 9.39979
206; 193; 824;0.763566; 1.0669; 9.39979
206; 193; 824;0.763566; 1.0669; 9.39979
207; 194; 824;0.763566; 1.0669; 9.39979
207; 194; 828;0.763566; 1.0669; 9.39979
207; 194; 828;0.763566; 1.0669; 9.39979
208; 195; 828;0.763566; 1.0669; 9.39979
208; 195; 832;0.763566; 1.0669; 9.39979
208; 195; 832;0.763566; 1.0669; 9.39979
209; 196; 832;0.763566; 1.0669; 9.39979
209; 196; 836;0.763566; 1.0669; 9.39979
209; 196; 836;0.763566; 1.0669; 9.39979
210; 197; 836;0.763566; 1.0669; 9.39979
210; 197; 840;0.763566; 1.0669; 9.39979
210; 197; 840;0.763566; 1.0669; 9.39979
211; 198; 840;0.763566; 1.0669; 9.39979
211; 198; 844;0.763566; 1.0669; 9.39979
211; 198; 844;0.763566; 1.0669; 9.39979
212; 199; 844;0.763566; 1.0669; 9.39979
212; 199; 848;0.763566; 1.0669; 9.39979
212; 199; 848;0.763566; 1.0669; 9.39979
213; 200; 848;0.763566; 1.0669; 9.39979
213; 200; 852;0.763566; 1.0669; 9.39979
213; 200; 852;0.763566; 1.0669; 9.39979
214; 201; 852;0.763566; 1.0669; 9.39979
214; 201; 856;0.763566; 1.0669; 9.39979
214; 201; 856;0.763566; 1.0669; 9.39979
215; 202; 856;0.763566; 1.0669; 9.39979
215; 202; 860;0.763566; 1.0669; 9.39979
215; 202; 860;0.763566; 1.0669; 9.39979
216; 203; 860;0.763566; 1.0669; 9.39979
216; 203; 864;0.763566; 1.0669; 9.39979
216; 203; 864;0.763566; 1.0669; 9.39979
217; 204; 864;0.763566; 1.0669; 9.39979
217; 204; 868;0.763566; 1.0669; 9.39979
217; 204; 868;0.763566; 1.0669; 9.39979
218; 205; 868;0.763566; 1.0669; 9.39979
218; 205; 872;0.763566; 1.0669; 9.39979
218; 205; 872;0.763566; 1.0669; 9.39979
219; 206; 872;0.763566; 1.0669; 9.39979
219; 206; 876;0.763566; 1.0669; 9.39979
219; 206; 876;0.763566; 1.0669; 9.39979
220; 207; 876;0.763566; 1.0669; 9.39979
220; 207; 880;0.763566; 1.0669; 9.39979
220; 207; 880;0.763566; 1.0669; 9.39979
221; 208; 880;0.763566; 1.0669; 9.39979
221; 208; 884;0.763566; 1.0669; 9.39979
221; 208; 884;0.763566; 1.0669; 9.39979
222; 209; 884;0.763566; 1.0669; 9.39979
222; 209; 888;0.763566; 1.0669; 9.39979
222; 209; 888;0.763566; 1.0669; 9.39979
223; 210; 888;0.763566; 1.0669; 9.39979
223; 210; 892;0.763566; 1.0669; 9.39979
223; 210; 892;0.763566; 1.0669; 9.39979
224; 211; 892;0.763566; 1.0669; 9.39979
224; 211; 896;0.763566; 1.0669; 9.39979
224; 211; 896;0.763566; 1.0669; 9.39979
225; 212; 896;0.763566; 1.0669; 9.39979
225; 212; 900;0.763566; 1.0669; 9.39979
225; 212; 900;0.763566; 1.0669; 9.39979
226; 213; 900;0.763566; 1.0669; 9.39979
226; 213; 904;0.763566; 1.0669; 9.39979
226; 213; 904;0.763566; 1.0669; 9.39979
227; 214; 904;0.763566; 1.0669; 9.39979
227; 214; 908;0.763566; 1.0669; 9.39979
227; 214; 908;0.763566; 1.0669; 9.39979
228; 215; 908;0.763566; 1.0669; 9.39979
228; 215; 912;0.763566; 1.0669; 9.39979
228; 215; 912;0.763566; 1.0669; 9.39979
229; 216; 912;0.763566; 1.0669; 9.39979
229; 216; 916;0.763566; 1.0669; 9.39979
229; 216; 916;0.763566; 1.0669; 9.39979
230; 217; 916;0.763566; 1.0669; 9.39979
230; 217; 920;0.763566; 1.0669; 9.39979
230; 217; 920;0.763566; 1.0669; 9.39979
231; 218; 920;0.763566; 1.0669; 9.39979
231; 218; 924;0.763566; 1.0669; 9.39979
231; 218; 924;0.763566; 1.0669; 9.39979
232; 219; 924;0.763566; 1.0669; 9.39979
232; 219; 928;0.763566; 1.0669; 9.39979
232; 219; 928;0.763566; 1.0669; 9.39979
233; 220; 928;0.763566; 1.0669; 9.39979
233; 220; 932;0.763566; 1.0669; 9.39979
233; 220; 932;0.763566; 1.0669; 9.39979
234; 221; 932;0.763566; 1.0669; 9.39979
234; 221; 936;0.763566; 1.0669; 9.39979
234; 221; 936;0.763566; 1.0669; 9.39979
235; 222; 936;0.763566; 1.0669; 9.39979
235; 222; 940;0.763566; 1.0669; 9.39979
235; 222; 940;0.763566; 1.0669; 9.39979
236; 223; 940;0.763566; 1.0669; 9.39979
236; 223; 944;0.763566; 1.0669; 9.39979
236; 223; 944;0.763566; 1.0669; 9.39979
237; 224; 944;0.763566; 1.0669; 9.39979
237; 224; 948;0.763566; 1.0669; 9.39979
237; 224; 948;0.763566; 1.0669; 9.39979
238; 225; 948;0.763566; 1.0669; 9.39979
238; 225; 952;0.763566; 1.0669; 9.39979
238; 225; 952;0.763566; 1.0669; 9.39979
239; 226; 952;0.763566; 1.0669; 9.39979
239; 226; 956;0.763566; 1.0669; 9.39979
239; 226; 956;0.763566; 1.0669; 9.39979
240; 227; 956;0.763566; 1.0669; 9.39979
240; 227; 960;0.763566; 1.0669; 9.39979
240; 227; 960;0.763566; 1.0669; 9.39979
241; 228; 960;0.763566; 1.0669; 9.39979
241; 228; 964;0.763566; 1.0669; 9.39979
241; 228; 964;0.763566; 1.0669; 9.39979
242; 229; 964;0.763566; 1.0669; 9.39979
242; 229; 968;0.763566; 1.0669; 9.39979
242; 229; 968;0.763566; 1.0669; 9.39979
243; 230; 968;0.763566; 1.0669; 9.39979
243; 230; 972;0.763566; 1.0669; 9.39979
243; 230; 972;0.763566; 1.0669; 9.39979
244; 231; 972;0.763566; 1.0669; 9.39979
244; 231; 976;0.763566; 1.0669; 9.39979
244; 231; 976;0.763566; 1.0669; 9.39979
245; 232; 976;0.763566; 1.0669; 9.39979
245; 232; 980;0.763566; 1.0669; 9.39979
245; 232; 980;0.763566; 1.0669; 9.39979
246; 233; 980;0.763566; 1.0669; 9.39979
246; 233; 984;0.763566; 1.0669; 9.39979
246; 233; 984;0.763566; 1.0669; 9.39979
247; 234; 984;0.763566; 1.0669; 9.39979
247; 234; 988;0.763566; 1.0669; 9.39979
247; 234; 988;0.763566; 1.0669; 9.39979
248; 235; 988;0.763566; 1.0669; 9.39979
248; 235; 992;0.763566; 1.0669; 9.39979
248; 235; 992;0.763566; 1.0669; 9.39979
249; 236; 992;0.763566; 1.0669; 9.39979
249; 236; 996;0.763566; 1.0669; 9.39979
249; 236; 996;0.763566; 1.0669; 9.39979
250; 237; 996;0.763566; 1.0669; 9.39979
250; 237; 1000;0.763566; 1.0669; 9.39979
250; 237; 1000;0.763566; 1.0669; 9.39979
251; 238; 1000;0.763566; 1.0669; 9.39979
251; 238; 1004;0.763566; 1.0669; 9.39979
251; 238; 1004;0.763566; 1.0669; 9.39979
252; 239; 1004;0.763566; 1.0669; 9.39979
252; 239; 1008;0.763566; 1.0669; 9.39979
252; 239; 1008;0.763566; 1.0669; 9.39979
253; 240; 1008;0.763566; 1.0669; 9.39979
253; 240; 1012;0.763566; 1.0669; 9.39979
253; 240; 1012;0.763566; 1.0669; 9.39979
254; 241; 1012;0.763566; 1.0669; 9.39979
254; 241; 1016;0.763566; 1.0669; 9.39979
254; 241; 1016;0.763566; 1.0669; 9.39979
255; 242; 1016;0.763566; 1.0669; 9.39979
255; 242; 1020;0.763566; 1.0669; 9.39979
255; 242; 1020;0.763566; 1.0669; 9.39979
256; 243; 1020;0.763566; 1.0669; 9.39979
256; 243; 1024;0.763566; 1.0669; 9.39979
256; 243; 1024;0.763566; 1.0669; 9.39979
257; 244; 1024;0.763566; 1.0669; 9.39979
257; 244; 1028;0.763566; 1.0669; 9.39979
257; 244; 1028;0.763566; 1.0669; 9.39979
258; 245; 1028;0.763566; 1.0669; 9.39979
258; 245; 1032;0.763566; 1.0669; 9.39979
258; 245; 1032;0.763566; 1.0669; 9.39979
259; 246; 1032;0.763566; 1.0669; 9.39979
259; 246; 1036;0.763566; 1.0669; 9.39979
259; 246; 1036;0.763566; 1.0669; 9.39979
260; 247; 1036;0.763566; 1.0669; 9.39979
260; 247; 1040;0.763566; 1.0669; 9.39979
260; 247; 1040;0.763566; 1.0669; 9.39979
261; 248; 1040;0.763566; 1.0669; 9.39979
261; 248; 1044;0.763566; 1.0669; 9.39979
261; 248; 1044;0.763566; 1.0669; 9.39979
262; 249; 1044;0.763566; 1.0669; 9.39979
262; 249; 1048;0.763566; 1.0669; 9.39979
262; 249; 1048;0.763566; 1.0669; 9.39979
263; 250; 1048;0.763566; 1.0669; 9.39979
263; 250; 1052;0.763566; 1.0669; 9.39979
263; 250; 1052;0.763566; 1.0669; 9.39979
264; 251; 1052;0.763566; 1.0669; 9.39979
264; 251; 1056;0.763566; 1.0669; 9.39979
264; 251; 1056;0.763566; 1.0669; 9.39979
265; 252; 1056;0.763566; 1.0669; 9.39979
265; 252; 1060;0.763566; 1.0669; 9.39979
265; 252; 1060;0.763566; 1.0669; 9.39979
266; 253; 1060;0.763566; 1.0669; 9.39979
266; 253; 1064;0.763566; 1.0669; 9.39979
266; 253; 1064;0.763566; 1.0669; 9.39979
267; 254; 1064;0.763566; 1.0669; 9.39979
267; 254; 1068;0.763566; 1.0669; 9.39979
267; 254; 1068;0.763566; 1.0669; 9.39979
268; 255; 1068;0.763566; 1.0669; 9.39979
268; 255; 1072;0.763566; 1.0669; 9.39979
268; 255; 1072;0.763566; 1.0669; 9.39979
269; 256; 1072;0.763566; 1.0669; 9.39979
269; 256; 1076;0.763566; 1.0669; 9.39979
269; 256; 1076;0.763566; 1.0669; 9.39979
270; 257; 1076;0.763566; 1.0669; 9.39979
270; 257; 1080;0.763566; 1.0669; 9.39979
270; 257; 1080;0.763566; 1.0669; 9.39979
271; 258; 1080;0.763566; 1.0669; 9.39979
271; 258; 1084;0.763566; 1.0669; 9.39979
271; 258; 1084;0.763566; 1.0669; 9.39979
272; 259; 1084;0.763566; 1.0669; 9.39979
272; 259; 1088;0.763566; 1.0669; 9.39979
272; 259; 1088;0.763566; 1.0669; 9.39979
273; 260; 1088;0.763566; 1.0669; 9.39979
273; 260; 1092;0.763566; 1.0669; 9.39979
273; 260; 1092;0.763566; 1.0669; 9.39979
274; 261; 1092;0.763566; 1.0669; 9.39979
274; 261; 1096;0.763566; 1.0669; 9.39979
274; 261; 1096;0.763566; 1.0669; 9.39979
275; 262; 1096;0.763566; 1.0669; 9.39979
275; 262; 1100;0.763566; 1.0669; 9.39979
275; 262; 1100;0.763566; 1.0669; 9.39979
276; 263; 1100;0.763566; 1.0669; 9.39979
276; 263; 1104;0.763566; 1.0669; 9.39979
276; 263; 1104;0.763566; 1.0669; 9.39979
277; 264; 1104;0.763566; 1.0669; 9.39979
277; 264; 1108;0.763566; 1.0669; 9.39979
277; 264; 1108;0.763566; 1.0669; 9.39979
278; 265; 1108;0.763566; 1.0669; 9.39979
278; 265; 1112;0.763566; 1.0669; 9.39979
278; 265; 1112;0.763566; 1.0669; 9.39979
279; 266; 1112;0.763566; 1.0669; 9.39979
279; 266; 1116;0.763566; 1.0669; 9.39979
279; 266; 1116;0.763566; 1.0669; 9.39979
280; 267; 1116;0.763566; 1.0669; 9.39979
280; 267; 1120;0.763566; 1.0669; 9.39979
280; 267; 1120;0.763566; 1.0669; 9.39979
281; 268; 1120;0.763566; 1.0669; 9.39979
281; 268; 1124;0.763566; 1.0669; 9.39979
281; 268; 1124;0.763566; 1.0669; 9.39979
282; 269; 1124;0.763566; 1.0669; 9.39979
282; 269; 1128;0.763566; 1.0669; 9.39979
282; 269; 1128;0.763566; 1.0669; 9.39979
283; 270; 1128;0.763566; 1.0669; 9.39979
283; 270; 1132;0.763566; 1.0669; 9.39979
283; 270; 1132;0.763566; 1.0669; 9.39979
284; 271; 1132;0.763566; 1.0669; 9.39979
284; 271; 1136;0.763566; 1.0669; 9.39979
284; 271; 1136;0.763566; 1.0669; 9.39979
285; 272; 1136;0.763566; 1.0669; 9.39979
285; 272; 1140;0.763566; 1.0669; 9.39979
285; 272; 1140;0.763566; 1.0669; 9.39979
286; 273; 1140;0.763566; 1.0669; 9.39979
286; 273; 1144;0.763566; 1.0669; 9.39979
286; 273; 1144;0.763566; 1.0669; 9.39979
287; 274; 1144;0.763566; 1.0669; 9.39979
287; 274; 1148;0.763566; 1.0669; 9.39979
287; 274; 1148;0.763566; 1.0669; 9.39979
288; 275; 1148;0.763566; 1.0669; 9.39979
288; 275; 1152;0.763566; 1.0669; 9.39979
288; 275; 1152;0.763566; 1.0669; 9.39979
289; 276; 1152;0.763566; 1.0669; 9.39979
289; 276; 1156;0.763566; 1.0669; 9.39979
289; 276; 1156;0.763566; 1.0669; 9.39979
290; 277; 1156;0.763566; 1.0669; 9.39979
290; 277; 1160;0.763566; 1.0669; 9.39979
290; 277; 1160;0.763566; 1.0669; 9.39979
291; 278; 1160;0.763566; 1.0669; 9.39979
291; 278; 1164;0.763566; 1.0669; 9.39979
291; 278; 1164;0.763566; 1.0669; 9.39979
292; 279; 1164;0.763566; 1.0669; 9.39979
292; 279; 1168;0.763566; 1.0669; 9.39979
292; 279; 1168;0.763566; 1.0669; 9.39979
293; 280; 1168;0.763566; 1.0669; 9.39979
293; 280; 1172;0.763566; 1.0669; 9.39979
293; 280; 1172;0.763566; 1.0669; 9.39979
294; 281; 1172;0.763566; 1.0669; 9.39979
294; 281; 1176;0.763566; 1.0669; 9.39979
294; 281; 1176;0.763566; 1.0669; 9.39979
295; 282; 1176;0.763566; 1.0669; 9.39979
295; 282; 1180;0.763566; 1.0669; 9.39979
295; 282; 1180;0.763566; 1.0669; 9.39979
296; 283; 1180;0.763566; 1.0669; 9.39979
296; 283; 1184;0.763566; 1.0669; 9.39979
296; 283; 1184;0.763566; 1.0669; 9.39979
297; 284; 1184;0.763566; 1.0669; 9.39979
297; 284; 1188;0.763566; 1.0669; 9.39979
297; 284; 1188;0.763566; 1.0669; 9.39979
298; 285; 1188;0.763566; 1.0669; 9.39979
298; 285; 1192;0.763566; 1.0669; 9.39979
298; 285; 1192;0.763566; 1.0669; 9.39979
299; 286; 1192;0.763566; 1.0669; 9.39979
299; 286; 1196;0.763566; 1.0669; 9.39979
299; 286; 1196;0.763566; 1.0669; 9.39979
300; 287; 1196;0.763566; 1.0669; 9.39979
300; 287; 1200;0.763566; 1.0669; 9.39979
300; 287; 1200;0.763566; 1.0669; 9.39979
301; 288; 1200;0.763566; 1.0669; 9.39979
301; 288; 1204;0.763566; 1.0669; 9.39979
301; 288; 1204;0.763566; 1.0669; 9.39979
302; 289; 1204;0.763566; 1.0669; 9.39979
302; 289; 1208;0.763566; 1.0669; 9.39979
302; 289; 1208;0.763566; 1.0669; 9.39979
303; 290; 1208;0.763566; 1.0669; 9.39979
303; 290; 1212;0.763566; 1.0669; 9.39979
303; 290; 1212;0.763566; 1.0669; 9.39979
304; 291; 1212;0.763566; 1.0669; 9.39979
304; 291; 1216;0.763566; 1.0669; 9.39979
304; 291; 1216;0.763566; 1.0669; 9.39979
305; 292; 1216;0.763566; 1.0669; 9.39979
305; 292; 1220;0.763566; 1.0669; 9.39979
305; 292; 1220;0.763566; 1.0669; 9.39979
306; 293; 1220;0.763566; 1.0669; 9.39979
306; 293; 1224;0.763566; 1.0669; 9.39979
306; 293; 1224;0.763566; 1.0669; 9.39979
307; 294; 1224;0.763566; 1.0669; 9.39979
307; 294; 1228;0.763566; 1.0669; 9.39979
307; 294; 1228;0.763566; 1.0669; 9.39979
308; 295; 1228;0.763566; 1.0669; 9.39979
308; 295; 1232;0.763566; 1.0669; 9.39979
308; 295; 1232;0.763566; 1.0669; 9.39979
309; 296; 1232;0.763566; 1.0669; 9.39979
309; 296; 1236;0.763566; 1.0669; 9.39979
309; 296; 1236;0.763566; 1.0669; 9.39979
310; 297; 1236;0.763566; 1.0669; 9.39979
310; 297; 1240;0.763566; 1.0669; 9.39979
310; 297; 1240;0.763566; 1.0669; 9.39979
311; 298; 1240;0.763566; 1.0669; 9.39979
311; 298; 1244;0.763566; 1.0669; 9.39979
311; 298; 1244;0.763566; 1.0669; 9.39979
312; 299; 1244;0.763566; 1.0669; 9.39979
312; 299; 1248;0.763566; 1.0669; 9.39979
312; 299; 1248;0.763566; 1.0669; 9.39979
313; 300; 1248;0.763566; 1.0669; 9.39979
313; 300; 1252;0.763566; 1.0669; 9.39979
313; 300; 1252;0.763566; 1.0669; 9.39979
314; 301; 1252;0.763566; 1.0669; 9.39979
314; 301; 1256;0.763566; 1.0669; 9.39979
314; 301; 1256;0.763566; 1.0669; 9.39979
315; 302; 1256;0.763566; 1.0669; 9.39979
315; 302; 1260;0.763566; 1.0669; 9.39979
315; 302; 1260;0.763566; 1.0669; 9.39979
316; 303; 1260;0.763566; 1.0669; 9.39979
316; 303; 1264;0.763566; 1.0669; 9.39979
316; 303; 1264;0.763566; 1.0669; 9.39979
317; 304; 1264;0.763566; 1.0669; 9.39979
317; 304; 1268;0.763566; 1.0669; 9.39979
317; 304; 1268;0.763566; 1.0669; 9.39979
318; 305; 1268;0.763566; 1.0669; 9.39979
318; 305; 1272;0.763566; 1.0669; 9.39979
318; 305; 1272;0.763566; 1.0669; 9.39979
319; 306; 1272;0.763566; 1.0669; 9.39979
319; 306; 1276;0.763566; 1.0669; 9.39979
319; 306; 1276;0.763566; 1.0669; 9.39979
320; 307; 1276;0.763566; 1.0669; 9.39979
320; 307; 1280;0.763566; 1.0669; 9.39979
320; 307; 1280;0.763566; 1.0669; 9.39979
321; 308; 1280;0.763566; 1.0669; 9.39979
321; 308; 1284;0.763566; 1.0669; 9.39979
321; 308; 1284;0.763566; 1.0669; 9.39979
322; 309; 1284;0.763566; 1.0669; 9.39979
322; 309; 1288;0.763566; 1.0669; 9.39979
322; 309; 1288;0.763566; 1.0669; 9.39979
323; 310; 1288;0.763566; 1.0669; 9.39979
323; 310; 1292;0.763566; 1.0669; 9.39979
323; 310; 1292;0.763566; 1.0669; 9.39979
324; 311; 1292;0.763566; 1.0669; 9.39979
324; 311; 1296;0.763566; 1.0669; 9.39979
324; 311; 1296;0.763566; 1.0669; 9.39979
325; 312; 1296;0.763566; 1.0669; 9.39979
325; 312; 1300;0.763566; 1.0669; 9.39979
325; 312; 1300;0.763566; 1.0669; 9.39979
326; 313; 1300;0.763566; 1.0669; 9.39979
326; 313; 1304;0.763566; 1.0669; 9.39979
326; 313; 1304;0.763566; 1.0669; 9.39979
327; 314; 1304;0.763566; 1.0669; 9.39979
327; 314; 1308;0.763566; 1.0669; 9.39979
327; 314; 1308;0.763566; 1.0669; 9.39979
328; 315; 1308;0.763566; 1.0669; 9.39979
328; 315; 1312;0.763566; 1.0669; 9.39979
328; 315; 1312;0.763566; 1.0669; 9.39979
329; 316; 1312;0.763566; 1.0669; 9.39979
329; 316; 1316;0.763566; 1.0669; 9.39979
329; 316; 1316;0.763566; 1.0669; 9.39979
330; 317; 1316;0.763566; 1.0669; 9.39979
330; 317; 1320;0.763566; 1.0669; 9.39979
330; 317; 1320;0.763566; 1.0669; 9.39979
331; 318; 1320;0.763566; 1.0669; 9.39979
331; 318; 1324;0.763566; 1.0669; 9.39979
331; 318; 1324;0.763566; 1.0669; 9.39979
332; 319; 1324;0.763566; 1.0669; 9.39979
332; 319; 1328;0.763566; 1.0669; 9.39979
332; 319; 1328;0.763566; 1.0669; 9.39979
333; 320; 1328;0.763566; 1.0669; 9.39979
333; 320; 1332;0.763566; 1.0669; 9.39979
333; 320; 1332;0.763566; 1.0669; 9.39979
334; 321; 1332;0.763566; 1.0669; 9.39979
334; 321; 1336;0.763566; 1.0669; 9.39979
334; 321; 1336;0.763566; 1.0669; 9.39979
335; 322; 1336;0.763566; 1.0669; 9.39979
335; 322; 1340;0.763566; 1.0669; 9.39979
335; 322; 1340;0.763566; 1.0669; 9.39979
336; 323; 1340;0.763566; 1.0669; 9.39979
336; 323; 1344;0.763566; 1.0669; 9.39979
336; 323; 1344;0.763566; 1.0669; 9.39979
337; 324; 1344;0.763566; 1.0669; 9.39979
337; 324; 1348;0.763566; 1.0669; 9.39979
337; 324; 1348;0.763566; 1.0669; 9.39979
338; 325; 1348;0.763566; 1.0669; 9.39979
338; 325; 1352;0.763566; 1.0669; 9.39979
338; 325; 1352;0.763566; 1.0669; 9.39979
339; 326; 1352;0.763566; 1.0669; 9.39979
339; 326; 1356;0.763566; 1.0669; 9.39979
339; 326; 1356;0.763566; 1.0669; 9.39979
340; 327; 1356;0.763566; 1.0669; 9.39979
340; 327; 1360;0.763566; 1.0669; 9.39979
340; 327; 1360;0.763566; 1.0669; 9.39979
341; 328; 1360;0.763566; 1.0669; 9.39979
341; 328; 1364;0.763566; 1.0669; 9.39979
341; 328; 1364;0.763566; 1.0669; 9.39979
342; 329; 1364;0.763566; 1.0669; 9.39979
342; 329; 1368;0.763566; 1.0669; 9.39979
342; 329; 1368;0.763566; 1.0669; 9.39979
343; 330; 1368;0.763566; 1.0669; 9.39979
343; 330; 1372;0.763566; 1.0669; 9.39979
343; 330; 1372;0.763566; 1.0669; 9.39979
344; 331; 1372;0.763566; 1.0669; 9.39979
344; 331; 1376;0.763566; 1.0669; 9.39979
344; 331; 1376;0.763566; 1.0669; 9.39979
345; 332; 1376;0.763566; 1.0669; 9.39979
345; 332; 1380;0.763566; 1.0669; 9.39979
345; 332; 1380;0.763566; 1.0669; 9.39979
346; 333; 1380;0.763566; 1.0669; 9.39979
346; 333; 1384;0.763566; 1.0669; 9.39979
346; 333; 1384;0.763566; 1.0669; 9.39979
347; 334; 1384;0.763566; 1.0669; 9.39979
347; 334; 1388;0.763566; 1.0669; 9.39979
347; 334; 1388;0.763566; 1.0669; 9.39979
348; 335; 1388;0.763566; 1.0669; 9.39979
348; 335; 1392;0.763566; 1.0669; 9.39979
348; 335; 1392;0.763566; 1.0669; 9.39979
349; 336; 1392;0.763566; 1.0669; 9.39979
349; 336; 1396;0.763566; 1.0669; 9.39979
349; 336; 1396;0.763566; 1.0669; 9.39979
350; 337; 1396;0.763566; 1.0669; 9.39979
350; 337; 1400;0.763566; 1.0669; 9.39979
350; 337; 1400;0.763566; 1.0669; 9.39979
351; 338; 1400;0.763566; 1.0669; 9.39979
351; 338; 1404;0.763566; 1.0669; 9.39979
351; 338; 1404;0.763566; 1.0669; 9.39979
352; 339; 1404;0.763566; 1.0669; 9.39979
352; 339; 1408;0.763566; 1.0669; 9.39979
352; 339; 1408;0.763566; 1.0669; 9.39979
353; 340; 1408;0.763566; 1.0669; 9.39979
353; 340; 1412;0.763566; 1.0669; 9.39979
353; 340; 1412;0.763566; 1.0669; 9.39979
354; 341; 1412;0.763566; 1.0669; 9.39979
354; 341; 1416;0.763566; 1.0669; 9.39979
354; 341; 1416;0.763566; 1.0669; 9.39979
355; 342; 1416;0.763566; 1.0669; 9.39979
355; 342; 1420;0.763566; 1.0669; 9.39979
355; 342; 1420;0.763566; 1.0669; 9.39979
356; 343; 1420;0.763566; 1.0669; 9.39979
356; 343; 1424;0.763566; 1.0669; 9.39979
356; 343; 1424;0.763566; 1.0669; 9.39979
357; 344; 1424;0.763566; 1.0669; 9.39979
357; 344; 1428;0.763566; 1.0669; 9.39979
357; 344; 1428;0.763566; 1.0669; 9.39979
358; 345; 1428;0.763566; 1.0669; 9.39979
358; 345; 1432;0.763566; 1.0669; 9.39979
358; 345; 1432;0.763566; 1.0669; 9.39979
359; 346; 1432;0.763566; 1.0669; 9.39979
359; 346; 1436;0.763566; 1.0669; 9.39979
359; 346; 1436;0.763566; 1.0669; 9.39979
360; 347; 1436;0.763566; 1.0669; 9.39979
360; 347; 1440;0.763566; 1.0669; 9.39979
360; 347; 1440;0.763566; 1.0669; 9.39979
361; 348; 1440;0.763566; 1.0669; 9.39979
361; 348; 1444;0.763566; 1.0669; 9.39979
361; 348; 1444;0.763566; 1.0669; 9.39979
362; 349; 1444;0.763566; 1.0669; 9.39979
362; 349; 1448;0.763566; 1.0669; 9.39979
362; 349; 1448;0.763566; 1.0669; 9.39979
363; 350; 1448;0.763566; 1.0669; 9.39979
363; 350; 1452;0.763566; 1.0669; 9.39979
363; 350; 1452;0.763566; 1.0669; 9.39979
364; 351; 1452;0.763566; 1.0669; 9.39979
364; 351; 1456;0.763566; 1.0669; 9.39979
364; 351; 1456;0.763566; 1.0669; 9.39979
365; 352; 1456;0.763566; 1.0669; 9.39979
365; 352; 1460;0.763566; 1.0669; 9.39979
365; 352; 1460;0.763566; 1.0669; 9.39979
366; 353; 1460;0.763566; 1.0669; 9.39979
366; 353; 1464;0.763566; 1.0669; 9.39979
